,minimum volatility monthly,maximum sharpe ratio monthly,minimum volatility yearly,maximum sharpe ratio yearly
2016-04-22,0.6895852350235145,2.0579919021606656,0.8826903083801199,0.07299322662353802
2016-04-25,-1.1624854097366608,-2.0931896942138906,-2.2337225025177077,-1.7252635822296156
2016-04-26,0.1089836772918602,-1.8545145507812322,-0.32204364280701725,-1.0984270236968996
2016-04-27,-1.7974558376312189,-0.6199095497131566,-0.31538351325988856,0.45244647178648734
2016-04-28,-0.37803351688384623,8.439197222900361,0.5977180999755944,1.5858509098052878
2016-04-29,-0.21746486072538573,0.6732826148986533,1.3789929244995278,1.4482133529662917
2016-05-02,-2.5990228462219136,-2.2568998779296976,-1.574577428436271,-2.7758190231323283
2016-05-03,0.7288784511566178,2.3792219596862765,0.278793077850338,-0.7621261375427366
2016-05-04,-1.0428658649444742,-0.46428919296266713,-0.7715084316253638,-1.8054780792236613
2016-05-05,0.38053614959719084,-0.009592644500742153,0.3048147090912039,0.6022085651397902
2016-05-06,-0.5114471279144368,0.3303663105010628,-1.4985683582306137,-2.4137681262969863
2016-05-09,-0.6855382225036806,-2.6896847854613384,-1.88224168853759,-3.514415282440183
2016-05-10,-0.8345037818908452,-3.615587129592882,-0.4620407958984458,-1.4079181640624938
2016-05-11,0.5242126502990629,1.7427397323608602,2.0755262573242135,2.892101453781123
2016-05-12,-1.0362728504180723,-0.9746090770722162,-0.9204913784026871,-2.402238329315196
2016-05-13,1.3155938896179293,1.9296268646240833,0.9625587989807229,1.501591566085807
2016-05-16,-0.9343528221130555,-1.432123128509545,-1.4627482284545579,-2.1424408000946187
2016-05-17,3.6664087436676027,4.297378251648013,3.3429467781066933,5.190981911087022
2016-05-18,2.3212917045593144,-0.5713131565094045,3.9712685935973866,4.983959732437114
2016-05-19,-0.9009138069152698,-0.9179954433441821,0.6491659015655671,0.7011472412109185
2016-05-20,2.184216091537479,-0.39470409507748627,1.997411400985726,-0.46486007957457787
2016-05-23,0.3435808807373064,0.965749721908594,-0.23706819419859926,0.029126081085223632
2016-05-24,-1.5644948451995617,-3.9114934410094975,-1.8424182422637898,-2.7874572521209586
2016-05-25,0.39338274612427426,0.057587921524032026,0.7175133445739732,-0.637598645400999
2016-05-26,-2.4030087787628247,-3.272363298797586,-0.9251762334823752,-1.3151039262771462
2016-05-27,-0.06652854766846872,-2.398754956054688,0.07729501304626751,-3.1251491859435987
2016-05-31,0.3195138771057202,2.7523085357665877,1.0522620805740246,1.5996963144302185
2016-06-01,-0.9945095203399603,-3.3193997245788864,-0.5607765541076617,-1.1386695358276313
2016-06-02,-0.053586561775205155,-0.7198241039275786,-0.27784970436096046,-0.4634972072601613
2016-06-03,-1.9141573705673238,0.12915634422301991,0.09775100955963012,-0.8510652463913004
2016-06-06,0.2907974460601679,0.9033881393431784,0.4815619129180959,1.7242703678130908
2016-06-07,-0.21695907649998958,-2.562976135253905,-0.43578123474119934,0.01507098236083948
2016-06-08,-1.047089242172234,-0.031617936706538785,-0.47787620506287,-0.3746204887390263
2016-06-09,1.650681146812417,3.1714575084686203,-0.8569803516388106,0.7418476711273172
2016-06-10,0.041653933334373505,2.3329499774933424,0.4982842849731526,1.4583898387909073
2016-06-13,0.9914362033843815,1.6663101631164068,0.25983942394253745,1.2959376329421843
2016-06-14,-0.7909354583740367,-0.07447381706231226,0.5460785419464287,0.8661592144012502
2016-06-15,0.5053038265228338,-0.8619139739989805,0.2513784809112565,-0.6659082637786753
2016-06-16,-1.0968598922729882,-0.3638772331237874,-0.9863084146499546,-1.9215625333785908
2016-06-17,0.4300776439667118,1.4119120483398433,0.6582538660049408,2.3158908021926834
2016-06-20,-0.29504232749937387,-2.120151694107051,-0.5161436174392691,-0.17344135036469766
2016-06-21,-0.14358156089784302,-1.2543819580078548,0.2430242958068618,0.019487098312367834
2016-06-22,0.19304761848448493,0.6602901386261237,1.792182163619998,0.980915770721424
2016-06-23,-0.6278329322814784,-2.093512158966064,-0.8931764987945314,-2.0162497051238972
2016-06-24,0.7321964744567708,4.055929654312138,1.3325586587905889,1.8148691583633365
2016-06-27,-0.1377183071136301,0.08264387245174021,1.0615840816497837,-2.7589853946685423
2016-06-28,-0.5168500865935926,-4.521131871414184,-1.1012040367126303,-2.3750753639221216
2016-06-29,-1.6717525714874455,-3.0872000011444243,-1.5495481925964611,-2.0200019912719824
2016-06-30,-2.5567937412262154,-3.800463733291565,-2.3323460678100787,-5.173271674728397
2016-07-01,-0.18409822063446768,1.3712394821167209,0.4678793388366671,2.8263652969360464
2016-07-05,-1.1735611175537315,-2.263448991775533,-1.4472284950256267,-3.6976705036163366
2016-07-06,-0.8419372459411534,-1.479413756179781,-0.3509669574737586,-0.567763298034663
2016-07-07,1.4762723617553775,1.6135774845123478,1.0714574752807664,0.7328049633026126
2016-07-08,-1.5859489223480239,-2.838276018905674,-0.9540542343139862,-2.7904181491852285
2016-07-11,0.5021291866302704,-0.9502184131621334,-0.08674941139221914,0.19201656494141162
2016-07-12,1.9432501846313528,0.5059094860076812,-0.18635238227841455,0.2664893497466778
2016-07-13,-1.2209067272186473,0.40740437088015824,-0.7972331893921023,-0.4809646385193105
2016-07-14,-1.0737784034729145,-0.9223436477661835,-0.46265883140563346,-1.0214566646575918
2016-07-15,-0.052547052764879254,0.7652032478333126,1.0376416625976503,1.845724456024186
2016-07-18,-0.02200072746279602,0.379762224578883,-0.24093636932374807,0.16907314453126787
2016-07-19,-0.7331291393280139,0.400884818267798,-1.478402306747455,-0.7494372024536062
2016-07-20,1.7283493713378846,-1.5705611511230586,-0.27334760475159214,-1.1895475200652754
2016-07-21,-0.34203998832703064,-1.5492546741485285,-0.6550535614013597,0.8115168132782173
2016-07-22,-1.5084314311981188,-4.343206362533579,-1.16841036148071,-1.8988934223174851
2016-07-25,0.10432439079283995,2.2339329547882016,0.6886285308837898,1.7283921390533692
2016-07-26,0.31184418754577337,2.021363212204051,3.5228366859436164,1.2701044128418175
2016-07-27,1.8928863754272527,1.5642045654296908,2.817297227859484,1.818050321578994
2016-07-28,-0.009936424255357679,-0.2782292922973397,0.1577985424041799,1.8940690788269023
2016-07-29,-0.927306604385393,-1.4352738422393827,-0.058172914886483795,-1.3734222503661897
2016-08-01,-0.3443535617828388,-0.03978675231934403,-0.14349339523317894,-0.48725005607605
2016-08-02,0.5431049255371079,2.347865679168706,1.8979237480163533,3.4639796779632377
2016-08-03,0.9773775871276769,-2.1257924564361588,0.3836370033264416,2.1728506572723347
2016-08-04,-0.5790253097534048,-0.634088125991866,-0.31753663177491376,0.2504826000213711
2016-08-05,0.06502156639101031,0.6449886230468564,-0.9462417758941513,-1.0316189777374234
2016-08-08,0.38527884597777984,1.4212835815429798,0.712155936050408,0.6874935417175152
2016-08-09,-0.40741466331482457,-1.7669905727387345,-0.10543965911864461,-1.2636134017944585
2016-08-10,-0.5130070510864471,-0.2738527637481525,-0.6547813816070516,-1.8223611454010324
2016-08-11,-0.3317248310088985,-0.6222417705536714,0.07196392326355294,0.418947111511244
2016-08-12,-0.03931147918700617,-0.28420266418453366,-0.8496025436401453,-1.0721165786743256
2016-08-15,0.8813692806243978,0.6223324569701845,1.3734077774047933,0.13881146278382062
2016-08-16,1.806020272827169,2.517865643692005,1.9055092891693164,2.166326660156244
2016-08-17,-2.2619272383689975,-1.5730827214241003,0.29322446975706384,-0.5952824001312251
2016-08-18,-1.163937475395187,-2.1084502620697094,-0.8466649597168043,-1.6127512973785372
2016-08-19,0.834110763549802,0.5183976959228289,-0.2451847862243426,-1.7973336444854624
2016-08-22,-0.1412311981201242,-1.4219278434753733,-1.2382334632873437,-1.018341622924794
2016-08-23,0.8081623857498244,-0.7789751998901693,0.7298456302642933,0.030539540481555605
2016-08-24,0.5575129356384139,0.5252928756713686,0.33005986900329276,1.0315522029876547
2016-08-25,-0.006017782783516168,0.09899041213992632,-0.13708294563295453,0.20129571914671374
2016-08-26,1.1107668807983373,2.817660923385631,1.0763705471038918,4.104834743881241
2016-08-29,-1.32598645153044,-1.8540702327728127,-1.0515297012329086,-1.5449069915771645
2016-08-30,1.4919056365966696,1.2964722324371678,0.005586114883413984,2.1590910793304374
2016-08-31,-0.463202362632785,0.09032482299801359,-0.36676750831603044,-0.23749990692138567
2016-09-01,-0.4121601568222104,-0.22823631935114008,0.012517914581309242,-0.47306367073056776
2016-09-02,-0.7474425710677792,-3.277878148651155,-1.1646271320342976,-2.166028909301758
2016-09-06,-1.2977488399505717,-0.41858158454891736,-1.4206344013213936,-0.11309482383728664
2016-09-07,1.444917005157464,-0.6883582149505401,1.6542679367065318,1.628774557113644
2016-09-08,0.682740746688836,2.388595073699946,1.1303577224731498,2.0573303649902357
2016-09-09,4.102638171577468,6.49353596115111,3.003612370681765,5.134296122741688
2016-09-12,-2.848938524627698,-4.288541287994349,-1.5407907501220848,-0.6501725212097256
2016-09-13,1.7383317377090464,4.442356797027571,1.2252398948669452,3.3576692855834835
2016-09-14,0.1050346998214593,0.2279076545715384,-0.14739898910522697,-1.1744938446044841
2016-09-15,-1.259713572692874,-3.4306672756195553,-1.5427889915466153,-2.4496598323821956
2016-09-16,0.11157421722413119,1.544691350936887,0.8667101718902472,1.5098236316680982
2016-09-19,0.00015534820556695195,-0.03344871711732367,-0.03477094726562768,0.2647451358795365
2016-09-20,0.06403893737791577,-0.08288236427307538,-0.7682229232788131,0.2773062641143724
2016-09-21,-0.6332061273575107,-3.9077614860534595,-1.4259407375335513,-3.251353310394279
2016-09-22,-0.9944480436325307,-3.784140544891386,-0.778824923706054,-1.7062802177428864
2016-09-23,0.9438324810028291,1.711251815414414,0.3056632633209233,0.05865193443298722
2016-09-26,0.9958098718643384,0.8523976905822792,1.2453251636505058,0.36715997390746224
2016-09-27,-0.8444933202743528,-0.7139816654205333,-1.148352182006846,-2.290441190719605
2016-09-28,-0.739868573570277,-1.0708635810852343,0.5968129886627196,-0.28433320846559695
2016-09-29,1.5495814908981345,2.2101908153533714,1.1488144836425818,2.850243272018446
2016-09-30,-1.9322476287841823,-0.9654469055175809,-0.4402273349761856,0.4277192764282063
2016-10-03,0.7193358888626165,1.964155760955805,0.9232644664764393,2.2464902359008647
2016-10-04,0.8592342786789118,1.3472830223083747,1.8470638935089028,2.3318818458556905
2016-10-05,-0.5703352239608819,-0.907326211166378,0.5121715099334665,2.1232466716766396
2016-10-06,0.09681979846953936,-1.3223971035003501,-0.8525114337921025,-2.207389297485321
2016-10-07,0.04229942741395121,3.572101936721822,0.5621285350799496,0.02995094490051997
2016-10-10,-0.042529961967488816,-6.812007203292865,-1.3381343822479153,-1.268217691421512
2016-10-11,1.9862134546280004,3.1579030414580984,0.4852950145721593,1.6322377830505275
2016-10-12,-0.11772094001770483,-0.47227204360962105,-1.4362720481872486,-2.006099235153215
2016-10-13,0.2525564014434849,1.1874453598022114,-0.5455332000732369,-3.197005448913586
2016-10-14,-0.02736514701842907,0.9358342082977629,0.5551470565795853,0.6087623172759891
2016-10-17,0.5006597251892231,-0.10000183982850785,1.103216632843015,1.270650850677498
2016-10-18,-0.39662588157654,-4.10450951728825,0.09871507759095266,-0.4025667339324741
2016-10-19,1.134297225189215,-3.2257989940643483,0.3970097171783493,0.1796559906005939
2016-10-20,0.589432313919076,0.7809400062561167,0.4336835475921532,0.8119829940796137
2016-10-21,0.6882351716995458,-1.0578502235412657,-1.9802835407257078,1.4391476520538333
2016-10-24,-0.2152610792159919,-1.8701039569854174,-0.5509215351104615,-1.745142835617088
2016-10-25,-1.505649296188352,2.816905018234195,0.9001399539947386,1.528048673629769
2016-10-26,0.7413006290435646,1.9672164813995892,0.6569031780242938,-0.3888876220703139
2016-10-27,1.1621155746459806,1.0286819622039616,0.6322564514159978,6.494934157943703
2016-10-28,-0.3004167829513733,-1.6034550071716467,-0.25969876594544417,-1.9655763195038105
2016-10-31,-0.04517651290890967,-0.527774737930315,-0.5474010765075548,-1.649898920822153
2016-11-01,0.4499991668701,1.067050019454939,0.9378955913543905,4.083076304244997
2016-11-02,2.051192196083065,8.924161574935908,-0.5015471885681109,-0.5525020534515193
2016-11-03,0.6243945234298849,2.471552294540402,2.189664529418934,5.052738260269166
2016-11-04,0.6665874483108496,-0.07664608192442302,0.6554768974304181,-0.9326115146637051
2016-11-07,-2.0973693147659276,-4.06413280487061,-2.3647980766296257,-6.110202550506585
2016-11-08,0.11214669628142815,-1.0304613182067897,-1.2612495666503776,-1.891131653213506
2016-11-09,2.205928122329709,-0.25199423561099366,-0.671278879547117,1.2162058647155902
2016-11-10,1.1880191083907903,8.948825757598911,2.1376667623519836,5.231654196739214
2016-11-11,0.32678570384979366,-2.150031785583508,-0.335411820983893,-1.0959540393829457
2016-11-14,-1.0316502607345797,2.307042419052152,-2.8474515302658006,-1.205688773536707
2016-11-15,-0.7432561038971244,-3.6367657669067626,-0.8283764221191348,-0.9826431716919046
2016-11-16,-0.2895871707916058,-2.3397986618041955,-0.19806947135924702,0.7354312732696542
2016-11-17,-1.1940821514129425,-2.366645600891104,-0.4561031925201178,-0.8931720687866118
2016-11-18,0.5024277402877715,-0.3505445137024026,0.5724157905578693,0.6549994869232307
2016-11-21,-1.2217535299301403,-2.561677611923244,0.6873104244232309,1.2725007648467965
2016-11-22,-0.38694081935881286,-1.1906552593231368,-1.3111988792419424,-3.148587318038949
2016-11-23,0.4031372558593773,-2.348609521484377,0.14466150131224254,0.9304644157409712
2016-11-25,-1.05658546504975,-2.007866946029708,-1.1109716430664207,-2.090891193389865
2016-11-28,-0.6741845682144287,2.6046697956085154,-0.24700271072387636,0.6107404907226623
2016-11-29,-0.6331551540374676,-1.3030009906768782,-0.05223423309325881,0.4083594516754374
2016-11-30,1.5966926452636585,3.0700579441070204,2.977336257171629,4.616049355697612
2016-12-01,0.5971972614288177,0.8340187015533616,1.3650986242294323,4.227056364631665
2016-12-02,-0.1521064676284709,1.7034444892883016,-0.33374033870697417,-1.0232920999526982
2016-12-05,-0.2486986396789348,0.5525449741364241,-0.3460415266036989,-1.767974586677525
2016-12-06,-0.9906772027969168,-2.9887568111419114,0.54185294704439,-0.2838727342605978
2016-12-07,-1.5318373298645156,-0.793952228546118,-1.6707204574584864,-3.2964314437866165
2016-12-08,0.17595296707153807,0.4453066406250059,-1.4266454328536895,-1.9688778242111198
2016-12-09,3.560366137409204,5.994066957282996,-1.079862811660746,-1.5706597320556739
2016-12-12,0.5829288425445611,1.7642055530548078,-0.4316004459381304,-0.1294988346099899
2016-12-13,0.19985702753066903,-1.1283261850357462,-1.3213634473800653,-1.1279347688675045
2016-12-14,0.4851321640014703,2.1009183929443225,0.4716959671020504,2.162848699188231
2016-12-15,-0.4427659511565878,-0.004473698425272232,-0.5862697671890373,-1.7656408208847267
2016-12-16,0.0734482036590407,0.24965091514587812,-0.6808164684295832,-1.9840995712280005
2016-12-19,-0.16189399948117966,-1.395859514236463,0.1466543369293163,-0.14780771675111737
2016-12-20,-0.549318236541751,0.49170776977541664,-0.1664372701644936,2.3733947412490863
2016-12-21,0.5919388599395745,0.5230766006469594,0.6977529516219931,0.8678761850356977
2016-12-22,0.2774072463989228,2.3037402458190854,-0.6229579973220609,1.1622220277786255
2016-12-23,0.15240158805846704,-1.2163452301025472,-0.020675547790546034,-0.9712114704132091
2016-12-27,-0.20201375045775194,-1.2312793468475434,-0.2446381546020575,-1.1186239536285427
2016-12-28,0.9632075569152789,2.028979673004187,1.2438384960174744,2.3049931671142474
2016-12-29,-0.2438148571014267,0.040657012176495755,-0.4300776699066091,-1.5811298442840496
2016-12-30,0.5360921062469401,3.343712916183506,1.062781371116614,-0.38390477046965543
2017-01-03,-0.28427805213928536,-0.2768885551453195,1.4085403432846135,-1.3256098657607822
2017-01-04,-0.6668068058014001,-4.0700500244140585,-0.5501477737426796,-3.4621947402954163
2017-01-05,0.22624565734861335,-0.9553648132324497,0.18678986167907397,-0.7313113494873278
2017-01-06,0.43099222793577496,0.32498390579223724,0.35552682113646483,0.3465778961181627
2017-01-09,1.311944017028793,2.4099632720947284,1.082398780441281,1.9495579841613733
2017-01-10,-0.06017951126099774,-3.3626315185546787,-0.04957950325010074,-3.170033413696302
2017-01-11,0.14710593128205574,-2.1399469573975125,0.1213042987823485,-1.982836727905294
2017-01-12,-0.12082717208861027,1.559752007293696,-0.09968217048646011,1.259295935821541
2017-01-13,-0.29585210876464885,-0.9775330604553005,-0.24407972126007849,-0.7837294868469371
2017-01-17,-0.3905750068664702,0.6883912765503055,-0.32215760974884233,0.5244574501037675
2017-01-18,-0.1544195972442708,0.28594398117064657,-0.12736761245727735,0.1653240577697659
2017-01-19,0.8961154563903904,-2.238645367431616,0.7393629997253299,-1.8740198295593302
2017-01-20,-1.2077019613266202,-1.5469291015625117,-0.996456571960465,-1.427398941802977
2017-01-23,0.05497721366882047,1.7036910064697395,0.045429639816291,1.4680721771240144
2017-01-24,0.29453861885070864,-2.0302041488647546,0.2430112434387297,-1.6995018714904973
2017-01-25,-0.29365362720491817,-1.000722597503625,-0.24226549377442552,-0.9928968170166002
2017-01-26,-0.2912869741439863,-4.62456896514891,-0.2403700988769515,-4.041855764770531
2017-01-27,-0.3239745929718083,1.8883610244751026,-0.26721311626434385,1.691723260498037
2017-01-30,0.4929479804992809,3.484520680999765,0.40668172473905884,3.181139192962661
2017-01-31,-0.9853609407424813,-1.646412319183355,-0.8127995033264028,-1.446557990264921
2017-02-01,0.4755024629592697,-1.0869085121154853,0.3922570499420317,-0.6750936241149645
2017-02-02,-0.785722179603539,-1.6572135940551789,0.07819470787049454,0.261687406158444
2017-02-03,-0.6677873960495333,-2.7081524093627536,-0.5438258953094532,-2.409750624084495
2017-02-06,0.22404615135192785,-0.805248464965814,0.5678465206146086,0.44182888107300755
2017-02-07,-1.93378213500975,-5.439979527282674,-1.3848884510040023,-1.818325638580319
2017-02-08,0.6487006591796955,-1.778105725097646,0.014907305526719483,-1.5137238075256505
2017-02-09,-0.7511307247161767,-3.0120607818603276,-0.5859757232666141,-5.0468955093384125
2017-02-10,-0.4982091262817221,-0.7035973526000703,-0.5357507053375059,-0.6981653625488207
2017-02-13,-1.1323587203979741,0.9031809707641401,-0.010042849159248135,0.09792187499999727
2017-02-14,-0.8645016460418731,-2.0625271743774647,-0.618809829521183,-1.4564988456726269
2017-02-15,-0.019449930191029807,-3.0669090164184922,0.01683626556396689,-3.1662421928405706
2017-02-16,0.49647939453126355,1.3258312500000216,0.571668266296399,1.520555949401853
2017-02-17,-0.6528529926299882,-2.8432296951293665,-0.4219702678680335,-1.8668657127379902
2017-02-21,-0.8967449378967274,0.1279951507568171,-0.948489360046409,0.568172181701641
2017-02-22,-0.019263088989248445,3.9962259796142803,0.19769315757750405,0.7615115753173995
2017-02-23,-0.24252043991089067,-0.3959082000732792,-0.4810897312164286,1.8045298851013172
2017-02-24,-0.9864612701416036,-0.7253885711669454,-0.9793584835052513,-1.4852102272033108
2017-02-27,1.0336113256454382,0.1745254150390565,0.9044826166152973,-0.6102100570679454
2017-02-28,0.4402398241043386,-1.0141857879638678,0.45811832523347107,2.0425318000793595
2017-03-01,-1.4200726474762178,-2.3219822875976206,-1.1240761714935275,-4.927317879486054
2017-03-02,0.8610436038971159,0.9597146553039693,0.6821890459060569,2.3027892166137462
2017-03-03,-0.15913978614807434,0.018439307022106277,0.21404338245392296,-0.5860229614257833
2017-03-06,0.3519234958648667,-0.1673388477325375,0.48814966449737085,0.17146339035031133
2017-03-07,0.13641239624024593,0.041966283416741135,0.3728139144897398,0.9450934295654179
2017-03-08,0.1246386219024771,2.8778588161468406,0.05840847549438877,2.340065100097661
2017-03-09,-0.24261723175047223,1.1429954856872655,-0.4431188079834101,-0.6018223892212404
2017-03-10,-0.7220011287689374,-1.319093074798559,-0.7702745157241679,-1.6259354957580854
2017-03-13,-0.3185513626098384,-0.8753945613861447,-0.24817233314513487,-0.6927896087646559
2017-03-14,0.5571934337615971,2.8853507160187064,0.636696860504145,2.0964578453064178
2017-03-15,-1.388353302001974,-4.003222528457627,-2.028629259109522,-3.445017558288555
2017-03-16,0.3451028305053683,-0.033205535888669147,0.6547102483749541,0.07695508880613033
2017-03-17,-0.2707896564483576,-0.3207057044982662,-0.17678222045898906,-1.1007081367492333
2017-03-20,0.3641436546325565,2.2121062576293866,1.0685901500701789,1.4502690391540227
2017-03-21,1.9534953023910475,5.140145349502575,1.4664680667877121,5.734771907043466
2017-03-22,-0.3983926836014007,-0.9535021205902012,0.07304214229583295,-0.632140175628706
2017-03-23,-0.023532277870174312,0.858596435928348,0.16354664402010144,0.897261307525639
2017-03-24,0.4802235132217447,0.9837828670501381,-0.06421753482817394,0.027548993682842138
2017-03-27,0.7749572740554811,1.099237887191748,0.8639403078079226,1.2661223403930535
2017-03-28,-1.5381973632812276,-1.8327553707122775,-0.8116475070953584,-2.0236949821472194
2017-03-29,-0.10203956851961493,0.1490772239685043,-0.15372234935762208,-0.9767103263855006
2017-03-30,-0.7293802448272402,-1.7369471279144477,-0.5247226463317816,-0.8842299301147705
2017-03-31,0.21633510646822174,-0.8009044540405057,-0.08941365737913998,-0.09848659362791068
2017-04-03,-0.15608072376252835,-1.1758376594543734,0.36373720130919196,-0.09266403121949907
2017-04-04,-0.2680204427719275,-1.3839866794586442,-0.20420021533965382,-1.195583057403553
2017-04-05,0.7116756221771254,3.9302500488281567,0.341658916282654,3.0496715637207217
2017-04-06,-0.37158107910158833,-3.236469829940745,-0.04864067859648458,-2.818183102417038
2017-04-07,-0.2896017448425141,7.063913524627708,0.19611492366789207,0.7681154846191589
2017-04-10,0.2714277700424361,0.9261068672180386,0.09522148227691218,-0.009634018707231462
2017-04-11,-0.43255682678221774,-1.6470712280273574,-0.25589266376496766,-0.9763230445861382
2017-04-12,0.17547642269136077,1.3803572597503262,0.0741670635223386,1.1146342887878404
2017-04-13,0.8297402057647503,2.1442071556091378,0.9763531873702789,2.004140922546412
2017-04-17,-2.0669689586639493,-2.1935129962920996,-0.9979891382217545,-1.025450540924055
2017-04-18,-0.22109343986514318,-0.38847827682496927,-0.15058166904449877,1.210728709411626
2017-04-19,-0.31784942550660844,0.65869960060121,0.04897924938200049,0.379846134948707
2017-04-20,0.12114443740844649,-1.9598459777832318,-1.0469651241302529,-1.0767366317749065
2017-04-21,0.24709488639831534,-1.5265810726165228,0.6610719615936205,-0.6556465522766075
2017-04-24,-2.987323693656947,-2.9187210361480993,-1.6663981195449935,-2.6420366271972853
2017-04-25,-1.5885495738983195,-2.438271625137304,-0.009089086532611645,-3.2735068168640282
2017-04-26,0.4779291542053272,-1.848740782165521,-0.3644228599548569,0.951649326324457
2017-04-27,0.2847097766876061,-3.006540659713721,0.24023804836272689,0.8198390983581589
2017-04-28,0.3564896543502698,4.583724493789703,1.6423333333968912,1.80144073486332
2017-05-01,-0.3699853660583301,-0.8029082622527994,0.7133031852721956,-0.036241036224339496
2017-05-02,-0.16785516891479801,-0.06474884948727322,-0.012008009147649545,0.03263445205686821
2017-05-03,0.8386256881713905,-0.18917121238706613,1.3014698444366388,0.027615867614770195
2017-05-04,-0.2834689483642592,-2.3859663276672904,-0.8431490306854243,3.3209456970215
2017-05-05,-0.4360514724731388,-3.9775720809936956,-0.9956621496200455,-4.682687257385226
2017-05-08,0.3028452548980738,1.743126235198929,0.21120287456511733,0.8809991310119472
2017-05-09,-0.43358160438535265,-2.905639428710913,0.8642611255645818,-0.6407242378234628
2017-05-10,-0.46706975708005416,-1.1055689720153623,-0.3279714796066173,-1.4599497131347334
2017-05-11,0.5163184673309331,0.37570495033264706,0.05535497779845855,0.6174302894592074
2017-05-12,1.145236070632933,1.7857147148132526,0.631986876678468,1.3315883537292166
2017-05-15,-1.5812910247802847,-1.3030109722137695,-1.0302001459121755,-1.25443183822631
2017-05-16,0.5834906166076621,0.364034323883061,0.5831919942855848,-0.27861786346431927
2017-05-17,2.2295479358673163,7.125682161331156,1.3320276264190625,5.441952645111087
2017-05-18,-0.990129818344144,-0.48985450401306707,-0.67067354221345,0.6937434768676667
2017-05-19,-0.8716110073089851,-2.317142489242542,-0.5758814863204975,-2.2197076492309975
2017-05-22,-1.4231509025573814,-2.2998647006988904,-0.8538569211959839,-0.5187125633239589
2017-05-23,-0.3670754043579336,-1.000041213226325,-0.21629908199309966,0.41109547195435425
2017-05-24,-1.1221216621398753,-6.65258235969543,-0.6828578275680286,-0.33243931045535646
2017-05-25,-1.7413208667755384,-5.608270988082893,-1.1168522619247483,-4.830502758026114
2017-05-26,-0.7742957595825146,-0.3240944381713575,-0.5047168823242032,-0.9330297836303885
2017-05-30,-0.1502427204131891,-0.8896890754699598,-0.05309039192201226,1.7315999847411945
2017-05-31,-1.4434843147278116,-3.5766491191863565,-0.80338637733459,-1.6221047279358345
2017-06-01,-2.239427245712278,-4.7262025482177705,-2.02472657642366,-2.593414466857894
2017-06-02,-1.0600075302124026,-3.684139689636197,-0.542847349929815,-1.4414131370544396
2017-06-05,0.6367641883850013,1.3384996215820593,0.3092849042892283,1.5469931381225592
2017-06-06,0.7760735580444305,0.4892185050964599,0.2160098615646291,0.39771029586790974
2017-06-07,-0.9976802822112916,-2.822009692382835,-0.2634400770187426,-0.5002590515136944
2017-06-08,1.0696523956298734,-0.4612586868286712,0.5383719064712693,0.7131207450866555
2017-06-09,0.5421944358825783,11.839553565979031,0.26044610652922984,3.583699694061295
2017-06-12,1.2558531497955414,0.37872674407958584,-0.3213084316253685,-0.07934327011111009
2017-06-13,-1.1335345436096134,-4.9546586242676085,-0.2604333332061515,-2.653605426025365
2017-06-14,-0.9803986042022643,-0.6064060821532848,-0.03330205059052105,1.973890689086943
2017-06-15,-0.5428648361205717,-0.4862717079162735,-0.5506668510437294,1.1060049659728861
2017-06-16,0.9710882514953596,-0.5723940773009986,0.2780078626632587,1.3288768455505533
2017-06-19,-1.1243480503082424,-4.968511238861083,-0.33945785121917993,-2.1329800140381394
2017-06-20,0.5688693828582814,0.7857244445800688,0.8266967947006378,0.5318295745850037
2017-06-21,0.12158803672789986,-0.5819195907592416,0.48058384437561585,0.016082894134513026
2017-06-22,0.18350088500974948,-1.355662671661321,0.1841447374343943,0.44095605697629026
2017-06-23,0.5539974491119608,-2.2815024131774635,0.993299553871168,-3.7983827194213973
2017-06-26,-0.1424234508514246,0.007211328887933632,-0.417317223930354,0.9541948242187459
2017-06-27,1.8534636421203743,9.101926303863536,2.021790322494496,4.653386976623551
2017-06-28,-0.39381620140076734,-3.574995640563941,-0.7742278991699152,-1.9540974197387868
2017-06-29,1.9380600605011011,4.289924163055446,1.7703842073440512,2.049920386505107
2017-06-30,-0.3517617641449249,-0.06792053451533775,-0.2803783050537163,-1.14463360595704
2017-07-03,0.1621629463196257,3.2545093818664554,-0.6723056724548258,1.1568453765868867
2017-07-05,-0.926126296806359,-0.21580471496582732,0.28563698387145564,-0.688702265167251
2017-07-06,1.47890344352723,5.285751311492845,1.7554237188339243,4.405531529998768
2017-07-07,-2.5126024757385608,-4.7597858314513815,-0.6166564594268777,-3.35744384536747
2017-07-10,0.3127761065483128,-0.016921093749942884,0.28624087181091795,-0.449574985504114
2017-07-11,0.7509764130592487,-1.400073335266086,0.39214585437773053,0.11959156112669689
2017-07-12,-1.3414887959480097,-2.9505396095275955,-1.386326594924924,-3.715466599273668
2017-07-13,0.3055493421554729,2.736912884521473,0.38238744087220766,1.52061840820312
2017-07-14,-0.7948593222618001,0.43017959899901825,-0.6803740602493349,-1.7633189437866577
2017-07-17,-0.2671565896034451,0.9370430686950613,-0.832154936981226,0.8429461524963244
2017-07-18,0.5156575939178367,-2.6398639350890676,0.4232324949264523,-2.3807888893127256
2017-07-19,-0.9611444015503139,-2.3275621459961258,-1.012438836860639,-2.092172616577159
2017-07-20,0.22834742546081088,-0.11950787506106053,-0.19584253196714485,1.3787004699706813
